Trial values;Aciertos;Fallos;Recompensa minima;Recompensa maxima;Puntuación maxima;Tiempo de respuesta min;Tiempo de respuesta maximo;Tiempo total de la prueba;Distancia al jugador de los objetos.;Numero de piezas;Ratio de aparición de los objetos en el juego.;Ratio de recompensa de los objetos.;Tamaño de los objetos.
8248;22;28;0.081638414;0.304971747;-4.286497149;177.6;741.7277511;30588.27455;0.577548977;49.99271567;0.8;0.53830508;0.383617379
8249;18;9;0.001;0.174652089;0.009;165;1255.058999;24145.58733;0.58598718;26.70658101;1;0.407985422;0.511060469
8250;2;1;0.079540505;0.229540505;0.079540505;134.4;659.3186592;1729.507682;0.629780866;2.947980195;0.7;0.396207172;0.729713566
8251;14;17;0.203174461;0.426507794;-2.842856715;99;439.8259867;15118.70998;0.36561583;31.19880853;0.5;0.659841127;0.50200087
8252;4;15;0.040380027;0.263713361;-3.347513633;93;448.2725581;9063.722133;0.687413217;18.81298276;0.5;0.497046694;0.471357969
8253;0;36;0.049137481;0.305804148;-11.00894932;58.5;417.0328746;44446.88899;0.889240999;35.88729724;0.1;0.572470814;0.553124146
8254;30;15;0.001;0.188264806;0.015;162;902.594974;31442.33394;0.276989021;44.59244285;0.9;0.37159814;0.311004917
8255;32;4;0.148020175;0.381353509;6.944564913;170.1;838.1210233;24580.93663;0.281729894;36.2973071;0.9;0.514686842;0.631573987
8256;0;35;0.001;0.081904662;-2.866663156;91.5;611.7614327;47102.70983;0.822743744;34.79563476;0.1;0.348571328;0.338567986
8257;32;26;0.001;0.160896157;-1.592961572;216;1057.346426;45711.70194;0.678185789;57.6486987;1;0.394229491;0.45271064
8258;42;8;0.141918425;0.365251758;7.728559773;213;629.8513512;27773.21068;0.309206991;49.60757309;1;0.598585091;0.50386537
8259;8;31;0.001;0.143031245;-3.857843624;97.5;419.1107732;18201.63732;0.763088276;39.22558234;0.5;0.409697912;0.550709693
8260;21;5;0.401240298;0.574573631;7.373178098;120;901.5573585;18487.6858;0.198913836;26.25481657;0.8;0.741240298;0.508604245
8261;2;28;0.013989908;0.237323241;-6.393737598;106.5;791.6541959;43530.07885;0.340484602;29.89712736;0.1;0.470656574;0.356175119
8262;2;36;0.001;0.21778515;-7.621480234;69;634.8349007;51098.51968;0.546968432;37.59109784;0.1;0.451118483;0.524835924
8263;6;26;0.001;0.013910026;-0.316930589;66;414.4801228;15852.83444;0.477485026;31.69436954;0.4;0.247243359;0.363534274
8264;9;26;0.001;0.187922741;-4.035838922;43.2;547.7868268;28341.96152;0.206033441;34.90294375;0.2;0.371256074;0.379237339
8265;23;10;0.06892604;0.292259373;1.23103852;156;1006.205432;25601.99612;0.317787152;33.28532703;0.8;0.525592707;0.46771695
8266;6;32;0.001;0.125487159;-3.636127597;72;223.0732647;15193.706;0.598312993;37.98243608;0.4;0.358820492;0.427800794
8267;9;10;0.140781735;0.364115068;-1.369115068;144;261.8776051;6272.339826;0.63525046;18.78952218;0.8;0.597448401;0.5118844
8268;5;18;0.001;0.030338597;-0.467748257;46.2;609.8946032;19494.81966;0.547451955;23.21794519;0.2;0.213671931;0.67156923
8269;7;33;0.001;0.168091899;-4.955211006;58.5;302.4691834;20787.45743;0.508044722;40.12522717;0.3;0.401425232;0.440366498
8270;29;4;0.339117648;0.489117648;10.0529412;165.6;753.8098531;21148.29122;0.304674547;32.68710338;0.8;0.655784315;0.749063134
8271;32;9;0.001;0.089733627;0.644135386;201;1039.164166;32549.41142;0.496388062;40.94989347;1;0.32306696;0.576852118
8272;17;15;0.301087437;0.524420771;-0.849491792;156.6;853.5995983;21094.4722;0.581830086;32.24938034;0.9;0.757754104;0.417276472
8273;6;27;0.343533207;0.56686654;-12.57419734;39;581.4605335;26969.74552;0.457199984;32.67400264;0.2;0.800199873;0.530630291
8274;17;16;0.124876424;0.348209757;-1.550123576;99;545.7662377;16967.86541;0.397204785;32.78396541;0.6;0.581543091;0.50249415
8275;2;33;0.001;0.230478421;-7.374309463;91.5;661.8695239;48769.57251;0.289873819;35.45216346;0.1;0.413811754;0.26081473
8276;29;29;0.055421936;0.295421936;-3.48;90;188.1879559;17976.66389;0.282484839;58.10269097;0.6;0.478755269;0.392003806
8277;7;11;0.001;0.209625168;-1.568688763;81.6;374.5091338;8750.196869;0.227527969;17.66991669;0.4;0.392958502;0.407297535
8278;34;9;0.287591911;0.510925244;8.976464434;192;700.2149214;25332.36939;0.477484729;43.16235169;1;0.744258577;0.564201953
8279;10;19;0.187291329;0.410624662;-4.812288624;68.4;387.4515811;14118.05392;0.392329983;28.57436606;0.4;0.643957995;0.472624707
8280;0;32;0.001;0.156595303;-5.011049683;105;404.5337314;40482.63387;0.579836798;32.33009417;0.1;0.389928636;0.480591091
8281;12;30;0.202419575;0.352419575;-7.243552353;34.2;683.3374512;37216.87857;0.556518892;42.39081184;0.2;0.519086242;0.764679428
8282;16;13;0.191490543;0.45815721;-0.758861703;225;928.6448253;20815.60681;0.354521977;28.60467194;1;0.724823877;0.135104003
8283;29;7;0.063370775;0.280037442;3.019157058;148.5;850.6163205;24349.73252;0.39763373;36.32212882;0.9;0.463370775;0.633179103
8284;13;17;0.037942786;0.277942786;-2.671771146;54;297.8226457;15640.17787;0.235495276;30.00517917;0.3;0.46127612;0.539189436
8285;2;17;0.001;0.025889637;-0.413234191;38.4;469.0012356;14280.58176;0.47454883;18.71291942;0.2;0.25922297;0.435282481
8286;11;27;0.333269473;0.54993614;-9.990644905;73.5;681.6315891;53593.03004;0.300077986;38.44977392;0.1;0.733269473;0.601858036
8287;12;16;0.187560762;0.410894095;-2.983576382;121.8;517.3612087;13427.02869;0.615442609;27.70956967;0.7;0.644227429;0.507962809
8288;4;21;0.189196375;0.412529708;-7.459671704;70.8;394.1910818;12329.87479;0.534939539;25.47980291;0.4;0.645863041;0.366510564
8289;6;23;0.212287822;0.435621155;-8.075559635;44.1;329.7850391;15419.57361;0.492745505;29.39162029;0.3;0.668954488;0.464545046
8290;13;23;0.091729263;0.241729263;-3.392292633;88.5;551.2253104;48574.83833;0.311091348;36.36537911;0.1;0.40839593;0.709722097
8291;16;21;0.001;0.176364497;-2.284738456;151.2;471.2314289;16686.95994;0.590718449;37.22300522;0.8;0.40969783;0.379414171
8292;42;5;0.191907557;0.341907557;9.500579626;198;974.9910246;35965.13883;0.589061036;47.36446877;1;0.508574224;0.839065676
8293;8;29;0.044847612;0.268180945;-6.525133177;56.7;273.0772062;18527.76802;0.493890519;36.69957751;0.3;0.501514278;0.512567761
8294;37;4;0.008688704;0.248688704;3.766727219;126;470.6041928;17675.7197;0.229662143;40.8463936;1;0.432022037;0.494475533
8295;22;6;0.275470392;0.492137059;5.490859604;180;937.5424802;20289.79784;0.487327204;27.58961298;1;0.675470392;0.60566099
8296;6;37;0.067991761;0.291325094;-9.701077914;69.6;424.4459465;21584.07406;0.471452711;42.867327;0.4;0.524658427;0.275598402
8297;7;30;0.001;0.243435497;-6.447540678;91.5;403.8479631;16878.22768;0.838820753;37.36505445;0.5;0.460102164;0.609307858
8298;19;13;0.001;0.190274682;-0.656461387;108;1125.631895;25262.45862;0.66311838;32.10072554;1;0.423608015;0.512989027
8299;1;37;0.011355968;0.234689301;-8.560481503;50.4;274.274799;18873.06832;0.657607075;38.03634838;0.3;0.468022634;0.412508252
8300;29;13;0.001;0.16313675;0.259205125;225;1101.449697;34934.08597;0.584324154;42.27762175;1;0.396470083;0.534711692
8301;23;18;0.133317348;0.283317348;-0.308413258;91.5;503.5737262;21449.57835;0.452099162;40.85539998;0.5;0.449984015;0.751239348
8302;13;18;0.268547147;0.508547147;-4.102735734;108;273.0786961;12239.39882;0.299734766;30.67313076;0.5;0.69188048;0.395415816
8303;7;19;0.225332496;0.441999163;-6.062323288;26.4;606.7118826;21916.1414;0.41389035;26.37430805;0.2;0.625332496;0.606054764
8304;23;11;0.155843094;0.379176427;1.981783791;201;670.8067704;19369.53699;0.556457438;34.29277425;1;0.61250976;0.475989607
8305;11;6;0.010575315;0.233908648;-0.058790091;177;451.0222177;7341.06428;0.464227911;17.2344488;1;0.467241982;0.343306102
8306;23;13;0.086123397;0.30945673;0.52623397;141.6;908.335472;25484.67174;0.361988331;36.35447006;0.8;0.542790064;0.448321329
8307;24;9;0.001;0.0995624;0.3106872;144;397.7516516;13660.29269;0.372055979;33.06348389;0.8;0.282895733;0.609056871
8308;35;11;0.032291708;0.248958375;2.183334322;130.2;514.8229487;22859.7296;0.327599049;45.98528469;0.7;0.432291708;0.680711828
8309;14;15;0.082148166;0.305481499;-1.868814832;129.6;935.0636255;19978.07125;0.57371374;28.99446604;0.9;0.538814832;0.32866154
8310;14;19;0.341048336;0.564381669;-4.385241678;100.8;452.0013347;15091.47203;0.479539145;32.55724604;0.6;0.797715002;0.468712191
8311;4;16;0.36121241;0.584545743;-7.461215581;85.2;252.3922348;8424.87051;0.696505585;19.92956818;0.4;0.817879076;0.599309167
8312;20;19;0.076005223;0.299338557;-1.933994777;141.6;897.9567037;26860.63119;0.577036196;38.71986964;0.8;0.53267189;0.498965501
8313;11;35;0.001;0.145324578;-4.281575061;98.7;924.5788277;31237.15162;0.72868064;46.34308134;0.7;0.378657912;0.362743733
8314;4;32;0.001;0.165860013;-4.973800378;114;616.8949639;49173.45006;0.382680212;35.78869323;0.1;0.399193346;0.45317315
8315;17;10;0.113794662;0.330461328;0.471562633;177.6;890.57054;19154.39913;0.593882414;26.95995558;0.8;0.513794662;0.688314241
8316;6;46;0.174165024;0.397498357;-16.56993429;39.6;631.8437617;44097.15906;0.484510683;52.41463687;0.2;0.630831691;0.436391964
8317;36;18;0.019261636;0.242594969;0.346709441;178.2;573.9125159;27799.65785;0.302231546;54.29406239;0.9;0.475928302;0.333863121
8318;17;14;0.462470099;0.612470099;0.562410297;100.8;575.9641523;16612.73554;0.537258371;31.19308411;0.6;0.779136766;0.702887361
8319;17;15;0.088849408;0.312182742;-1.27396785;216;846.2997916;21674.94046;0.493489144;31.70121067;0.9;0.545516075;0.327363206
8320;8;34;0.001;0.113604997;-3.404149916;32.4;569.2256547;34395.80204;0.365221881;42.47559528;0.2;0.346938331;0.432714511
8321;10;29;0.142040057;0.36537339;-8.058761076;68.4;373.2689569;18764.88554;0.444368148;39.22181874;0.4;0.598706723;0.394144712
8322;22;17;0.05386023;0.277193563;-1.070698852;128.1;484.593199;18322.77284;0.456148701;38.75066411;0.7;0.510526896;0.542284834
8323;4;30;0.093053567;0.3163869;-8.672726072;54;324.0951318;17914.65263;0.415586615;34.08836346;0.3;0.549720234;0.261287725
8324;18;27;0.11201256;0.335345893;-5.028113039;180.9;786.8807178;27941.22445;0.56268699;44.68960518;0.9;0.568679227;0.236474029
8325;22;16;0.001;0.05689995;-0.273499749;134.4;777.2912673;23705.15209;0.571437674;38.10325623;0.8;0.290233283;0.584853112
8326;0;37;0.101198788;0.324532121;-12.00768849;39;654.0080015;31202.05322;0.590633205;36.7628104;0.2;0.557865455;0.369620269
8327;21;26;0.001;0.139514763;-2.151978826;76.8;461.0993359;25376.9045;0.339353701;47.23249739;0.4;0.372848096;0.574970039
8328;16;13;0.004189098;0.154189098;-0.737432707;93;226.0079183;10548.99538;0.471348012;28.65882365;0.5;0.320855764;0.732935216
8329;15;9;0.001;0.152746006;-0.221619009;151.2;588.8097549;12284.86204;0.547739551;24.27864026;0.9;0.38607934;0.489547975
8330;21;14;0.21209779;0.428764456;0.726351194;98.4;647.9414354;18825.21567;0.637578348;35.40011423;0.8;0.61209779;0.682905322
8331;2;16;0.001;0.117627518;-1.763412776;115.2;578.3410751;9375.374686;0.734027551;18.17543845;0.6;0.350960852;0.303598306
8332;8;32;0.115850433;0.3325171;-8.847077064;85.5;665.2725351;56052.61931;0.447822367;40.49159607;0.1;0.515850433;0.610324435
8333;8;29;0.06823026;0.291563594;-7.0161688;45.9;329.8547698;19577.84039;0.358490968;37.08234714;0.3;0.524896927;0.360473476
8334;0;42;0.001;0.173160157;-7.272726611;55.8;272.5546443;20914.29944;0.754723237;42.05655572;0.3;0.439826824;0.283853823
8335;13;25;0.301085815;0.524419148;-7.744696447;115.2;594.005928;20592.54824;0.591920117;38.48673582;0.6;0.757752482;0.463664374
8336;13;31;0.001;0.156503588;-3.827837897;162;690.5185883;24434.59934;0.617455557;44.33082922;0.9;0.423170254;0.136884975
8337;19;19;0.019669213;0.243002546;-2.121666667;75;567.7893932;20931.40388;0.357848881;38.096403;0.5;0.47633588;0.554422759
8338;1;23;0.001;0.202718966;-4.560676725;58.5;706.0415271;33266.13355;0.578464509;24.01361753;0.1;0.436052299;0.56114267
8339;25;10;0.001;0.001;0.015;147;802.1442017;23543.22865;0.443153914;35.48740646;0.7;0.073787631;0.730492803
8340;20;9;0.001;0.047460353;0.057460353;104.4;440.201457;13478.31936;0.142128319;29.07896755;0.6;0.214127019;0.505328738
8341;9;29;0.053847409;0.310514076;-7.365281515;138.6;224.3365318;12429.83332;0.794414937;38.49968935;0.7;0.577180742;0.434731545
8342;0;20;0.03657212;0.259905453;-5.19810907;40.8;509.6372912;15598.20758;0.702944507;20.18766933;0.2;0.493238787;0.52812468
8343;14;28;0.001;0.078939873;-1.650737338;58.5;333.4909393;22786.68159;0.312993722;42.34376316;0.3;0.312273207;0.466436047
8344;34;15;0.001;0.097232716;0.211465431;189;757.2900167;30202.81953;0.634635491;49.24781555;1;0.330566049;0.599333651
8345;6;39;0.001;0.158595625;-5.706442484;34.8;618.4701563;37791.16017;0.523660095;45.33053808;0.2;0.391928958;0.511703167
8346;6;17;0.001;0.001;-0.011;63.6;426.895451;11752.84464;0.657463722;23.43502145;0.4;0.153404603;0.627796744
8347;26;22;0.374640984;0.591307651;-0.451436064;144;647.9264794;26455.85664;0.746076016;47.99248058;0.8;0.774640984;0.696570595
8348;7;9;0.10647727;0.329810603;-1.441287873;60;197.2635487;6168.872046;0.417244531;16.04663221;0.4;0.563143936;0.598558563
8349;23;13;0.016876194;0.240209527;-0.166238059;141;1167.317669;29982.12192;0.505504631;36.43890584;1;0.473542861;0.383009974
8350;23;14;0.001;0.216480875;-0.529702187;158.4;748.6703146;22953.74696;0.624627577;37.26463185;0.8;0.399814208;0.68964593
8351;0;47;0.001;0.237084471;-11.14297015;28.8;703.3409642;40949.73233;0.767330749;47.48883934;0.2;0.503751138;0.22713227
8352;17;10;0.208662206;0.431995539;1.125635443;135;843.2011637;17586.72196;0.488020877;26.91745903;0.9;0.665328873;0.474554547
8353;32;10;0.158988409;0.375655076;4.797745003;132.3;662.5935297;23298.54636;0.536595563;42.26659305;0.9;0.558988409;0.69755926
8354;9;11;0.221647968;0.371647968;-1.418295937;75.6;433.2724581;10545.56452;0.553980315;20.35391368;0.4;0.538314635;0.742911802
8355;20;27;0.001;0.063329155;-1.066595636;141.6;723.9291469;27498.62242;0.595920858;46.75571679;0.8;0.296662488;0.402077746
8356;14;24;0.039221199;0.189221199;-2.942211993;112.5;631.2154665;52732.36163;0.310756209;37.7727657;0.1;0.355887866;0.722780138
8357;36;10;0.001;0.228788089;1.848304716;153.9;805.8279128;29893.12027;0.286111492;46.46450401;0.9;0.412121423;0.458804671
8358;13;7;0.124555119;0.347888452;0.635664048;111.3;656.6804491;11302.84329;0.343417189;19.66398397;0.7;0.581221786;0.596434384
8359;34;5;0.001;0.113533037;1.379396442;180;1100.355047;32486.71258;0.359886998;39.14280205;1;0.34686637;0.589693884
8360;3;30;0.001;0.092655134;-2.63917131;37.8;238.207449;20968.97812;0.627925224;32.69074485;0.2;0.325988467;0.553666546
8361;11;11;0.170096157;0.386762824;-1.191666667;88.5;497.8128386;11443.99106;0.525806494;22.40209841;0.5;0.570096157;0.687413855
8362;28;18;0.001;0.144557955;-0.564231819;126.9;535.403141;21561.80488;0.60605261;45.69058478;0.9;0.377891288;0.577527687
8363;12;28;0.039215495;0.212548829;-4.440781257;75;601.0518653;54493.37523;0.19741528;40.22826013;0.1;0.379215495;0.519432599
8364;8;37;0.073244467;0.2965778;-9.494089538;93;502.2872384;58971.25844;0.364639325;45.20520834;0.1;0.529911133;0.507215045
8365;1;41;0.001;0.209072935;-8.466953863;54.9;258.418096;20472.62173;0.681697992;41.61074085;0.3;0.442406268;0.406984362
8366;28;18;0.180845868;0.404179201;0.915125343;148.5;1075.171909;36247.1164;0.496485117;45.60489737;0.9;0.637512534;0.461075157
8367;15;31;0.066035407;0.299368741;-6.539899852;112.5;402.9732831;58093.82441;0.29531683;45.77767649;0.1;0.432702074;0.657903246
8368;4;17;0.091508834;0.348175501;-5.039614841;81;775.6072207;12817.57608;0.931151873;20.95257994;0.6;0.614842167;0.587629335
8369;24;11;0.213072272;0.436405605;2.993272867;210;1024.178516;27286.98541;0.504381625;34.98325834;1;0.669738938;0.454867791
8370;0;28;0.054968208;0.278301541;-7.792443149;75;436.2745614;35051.17242;0.423207626;27.89332856;0.1;0.511634874;0.305604562
8371;19;14;0.262823826;0.502823826;0.234119131;153.6;888.4652669;22861.58384;0.294683865;32.54497543;0.8;0.68615716;0.300848997
8372;7;29;0.19570669;0.419040024;-10.00054719;35.4;633.9873654;30696.57353;0.476455305;36.27245402;0.2;0.652373357;0.549879761
8373;15;12;0.096469777;0.319803111;-0.715590668;119.7;668.3520045;15441.05536;0.327930838;27.04384051;0.7;0.553136444;0.424718118
8374;9;21;0.073030657;0.296363991;-4.561367889;77.4;677.4092426;17038.87535;0.54035346;30.45933788;0.6;0.529697324;0.362734735
8375;26;19;0.080061919;0.303395252;-0.77956657;111.3;654.2411179;25217.72766;0.390202731;44.61228712;0.7;0.536728585;0.503232571
8376;31;14;0.137076607;0.36040994;2.665302318;124.8;382.9660979;17900.27519;0.403643228;45.34867489;0.8;0.593743274;0.553035734
8377;11;24;0.103234644;0.35990131;-6.090383701;123.9;682.4222463;19865.17558;0.788845206;35.38299227;0.7;0.626567977;0.535833641
8378;17;15;0.001;0.204964615;-1.323769995;140.4;664.729762;17428.03091;0.553358965;31.9598458;0.9;0.438297948;0.414429176
8379;25;22;0.239178414;0.389178414;-0.707464759;113.4;602.6570471;26009.40366;0.605870309;46.7693087;0.6;0.55584508;0.743666968
8380;6;28;0.079225172;0.302558506;-7.326287124;85.5;588.929154;18706.43701;0.548176794;34.44609763;0.5;0.535891839;0.302198736
8381;0;32;0.001;0.168759593;-5.400306988;93;292.9795636;37893.08336;0.544882795;31.71741035;0.1;0.402092927;0.302414643
8382;3;27;0.001;0.148581549;-3.787329499;109.5;341.6605112;37240.41118;0.639888073;30.40236832;0.1;0.331914882;0.683272936
8383;9;13;0.073648675;0.296982008;-2.192928033;102.6;686.5052529;12907.78263;0.36174246;21.70140861;0.6;0.530315341;0.352333556
8384;7;22;0.001;0.001;-0.015;126;618.157365;15956.99303;0.66224929;28.68104127;0.6;0.17564534;0.415675524
8385;3;29;0.195811688;0.419145022;-11.23277056;66;392.7366343;15425.10292;0.547425562;31.89076213;0.4;0.652478355;0.263606204
8386;12;26;0.001;0.208965198;-4.17330396;69.6;322.1733365;17267.13571;0.486678495;37.94536926;0.4;0.442298531;0.519800897
8387;5;4;0.001;0.195070245;-0.290105367;148.8;704.8123562;5250.946324;0.463008904;8.795063986;0.8;0.428403578;0.456782321
8388;17;8;0.001;0.163748596;0.090374298;201;1088.23776;20356.73008;0.34131015;25.26727847;1;0.397081929;0.289188559
8389;22;9;0.186803324;0.410136658;2.875109885;140.4;1076.564901;24762.78854;0.499710287;31.3183718;0.9;0.643469991;0.595993274
8390;30;4;0.124643493;0.29131016;5.074064149;141.6;501.7609028;16351.55531;0.287269587;34.20973258;0.8;0.407976826;0.703285622
8391;23;11;0.159250559;0.382583892;2.02267337;189;692.7164085;19619.35284;0.530041608;33.99339216;1;0.615917225;0.477047766
8392;5;22;0.215686234;0.439019567;-8.021665971;53.1;226.3693586;12871.39177;0.514359767;27.01061123;0.3;0.6723529;0.498801142
8393;12;27;0.248776949;0.472110282;-8.421654232;48.6;272.5539391;19465.0486;0.393240194;38.68732763;0.3;0.705443615;0.53628965
8394;30;0;0.236723276;0.47005661;10.60169829;237;724.1590056;18926.98113;0.240672114;30.38249776;1;0.603389943;0.680513312
8395;32;8;0.070341686;0.220341686;2.888200465;168;973.6945471;29826.62519;0.693068166;40.38756057;1;0.387008353;0.796729207
8396;14;27;0.000668575;0.224001908;-4.475358142;102.6;513.7952945;20117.50793;0.565520325;41.00179574;0.6;0.457335242;0.431779314
8397;19;21;0.102283784;0.325617117;-2.772900901;124.8;454.1198153;17247.41656;0.608891813;40.04356555;0.8;0.55895045;0.48178733
8398;0;26;0.001;0.239066528;-6.215729723;35.4;649.8116701;22053.67622;0.405827792;26.29184903;0.2;0.505733194;0.103288899
8399;6;18;0.001;0.023672283;-0.352084252;94.5;454.5752658;11653.82796;0.455988049;24.11609162;0.5;0.257005617;0.331275505
8400;28;12;0.131035226;0.304368559;2.443230282;73.5;466.8486644;20055.4737;-0.017656034;39.87340043;0.5;0.471035226;0.479148319
8401;10;19;0.284236341;0.434236341;-4.658127069;45.9;401.4946425;16467.56796;0.498716021;28.67640702;0.3;0.600903008;0.703834172
8402;0;39;0.026583628;0.249916961;-9.746761494;36;615.2950699;31978.30736;0.475592753;38.55610699;0.2;0.483250295;0.280697761
8403;5;20;0.090256485;0.313589819;-5.262180611;59.4;325.7045702;13323.30611;0.54408761;25.07372588;0.3;0.546923152;0.511224638
8404;2;31;0.001;0.108303852;-3.248115567;94.5;582.5037306;44215.33524;0.380978963;32.93222275;0.1;0.341637186;0.361247681
8405;5;33;0.242224558;0.465557891;-13.59395428;41.4;708.7109669;33441.15714;0.539745836;37.56465884;0.2;0.698891224;0.511218555
8406;29;12;0.280917339;0.430917339;5.15059476;111.3;680.4668423;24056.20156;0.509129332;41.46195542;0.7;0.597584006;0.786620208
8407;18;30;0.190256751;0.413590085;-6.973081015;72;404.4117794;24226.1102;0.401604065;48.43640397;0.4;0.646923418;0.515306994
